"county","period","Deficiency","Cases"
"Mombasa","2023-01-29","total_dewormed",3875
"Mombasa","2023-01-29","underweight_child",2070
"Mombasa","2023-01-29","acute_malnutrition",498
"Mombasa","2023-01-29","diarrhoea_cases",3005
"Mombasa","2023-01-29","stunted_child",736
"Mombasa","2023-02-26","total_dewormed",4461
"Mombasa","2023-02-26","underweight_child",1977
"Mombasa","2023-02-26","acute_malnutrition",494
"Mombasa","2023-02-26","diarrhoea_cases",3960
"Mombasa","2023-02-26","stunted_child",710
"Mombasa","2023-03-26","total_dewormed",4208
"Mombasa","2023-03-26","underweight_child",1780
"Mombasa","2023-03-26","acute_malnutrition",227
"Mombasa","2023-03-26","diarrhoea_cases",5454
"Mombasa","2023-03-26","stunted_child",752
"Mombasa","2023-04-30","total_dewormed",6064
"Mombasa","2023-04-30","underweight_child",2418
"Mombasa","2023-04-30","acute_malnutrition",487
"Mombasa","2023-04-30","diarrhoea_cases",7215
"Mombasa","2023-04-30","stunted_child",836
"Mombasa","2023-05-28","total_dewormed",3990
"Mombasa","2023-05-28","underweight_child",1846
"Mombasa","2023-05-28","acute_malnutrition",607
"Mombasa","2023-05-28","diarrhoea_cases",3671
"Mombasa","2023-05-28","stunted_child",822
"Mombasa","2021-12-26","total_dewormed",4053
"Mombasa","2021-12-26","underweight_child",1665
"Mombasa","2021-12-26","acute_malnutrition",353
"Mombasa","2021-12-26","diarrhoea_cases",4479
"Mombasa","2021-12-26","stunted_child",677
"Mombasa","2022-01-30","total_dewormed",3241
"Mombasa","2022-01-30","underweight_child",1811
"Mombasa","2022-01-30","acute_malnutrition",319
"Mombasa","2022-01-30","diarrhoea_cases",3591
"Mombasa","2022-01-30","stunted_child",594
"Mombasa","2022-02-27","total_dewormed",3854
"Mombasa","2022-02-27","underweight_child",2480
"Mombasa","2022-02-27","acute_malnutrition",353
"Mombasa","2022-02-27","diarrhoea_cases",2832
"Mombasa","2022-02-27","stunted_child",1135
"Mombasa","2022-03-27","total_dewormed",3508
"Mombasa","2022-03-27","underweight_child",1673
"Mombasa","2022-03-27","acute_malnutrition",128
"Mombasa","2022-03-27","diarrhoea_cases",2879
"Mombasa","2022-03-27","stunted_child",657
"Mombasa","2022-05-01","total_dewormed",3724
"Mombasa","2022-05-01","underweight_child",2042
"Mombasa","2022-05-01","acute_malnutrition",173
"Mombasa","2022-05-01","diarrhoea_cases",7275
"Mombasa","2022-05-01","stunted_child",638
"Mombasa","2022-05-29","total_dewormed",3691
"Mombasa","2022-05-29","underweight_child",1732
"Mombasa","2022-05-29","acute_malnutrition",105
"Mombasa","2022-05-29","diarrhoea_cases",5840
"Mombasa","2022-05-29","stunted_child",1220
"Mombasa","2022-06-26","total_dewormed",3544
"Mombasa","2022-06-26","underweight_child",1392
"Mombasa","2022-06-26","acute_malnutrition",157
"Mombasa","2022-06-26","diarrhoea_cases",3933
"Mombasa","2022-06-26","stunted_child",596
"Mombasa","2022-07-31","total_dewormed",3033
"Mombasa","2022-07-31","underweight_child",1521
"Mombasa","2022-07-31","acute_malnutrition",224
"Mombasa","2022-07-31","diarrhoea_cases",3107
"Mombasa","2022-07-31","stunted_child",650
"Mombasa","2022-08-28","total_dewormed",4186
"Mombasa","2022-08-28","underweight_child",1554
"Mombasa","2022-08-28","acute_malnutrition",462
"Mombasa","2022-08-28","diarrhoea_cases",3896
"Mombasa","2022-08-28","stunted_child",1432
"Mombasa","2022-09-25","total_dewormed",3569
"Mombasa","2022-09-25","underweight_child",1812
"Mombasa","2022-09-25","acute_malnutrition",427
"Mombasa","2022-09-25","diarrhoea_cases",2915
"Mombasa","2022-09-25","stunted_child",751
"Mombasa","2022-10-30","total_dewormed",47602
"Mombasa","2022-10-30","underweight_child",1663
"Mombasa","2022-10-30","acute_malnutrition",317
"Mombasa","2022-10-30","diarrhoea_cases",3254
"Mombasa","2022-10-30","stunted_child",669
"Mombasa","2022-11-27","total_dewormed",3275
"Mombasa","2022-11-27","underweight_child",1763
"Mombasa","2022-11-27","acute_malnutrition",316
"Mombasa","2022-11-27","diarrhoea_cases",3487
"Mombasa","2022-11-27","stunted_child",571
"Mombasa","2020-12-27","total_dewormed",1963
"Mombasa","2020-12-27","underweight_child",1019
"Mombasa","2020-12-27","acute_malnutrition",54
"Mombasa","2020-12-27","diarrhoea_cases",1734
"Mombasa","2020-12-27","stunted_child",274
"Mombasa","2021-01-31","total_dewormed",2215
"Mombasa","2021-01-31","underweight_child",1179
"Mombasa","2021-01-31","acute_malnutrition",25
"Mombasa","2021-01-31","diarrhoea_cases",2306
"Mombasa","2021-01-31","stunted_child",335
"Mombasa","2021-02-28","total_dewormed",3331
"Mombasa","2021-02-28","underweight_child",1669
"Mombasa","2021-02-28","acute_malnutrition",174
"Mombasa","2021-02-28","diarrhoea_cases",3948
"Mombasa","2021-02-28","stunted_child",409
"Mombasa","2021-03-28","total_dewormed",2727
"Mombasa","2021-03-28","underweight_child",1513
"Mombasa","2021-03-28","acute_malnutrition",118
"Mombasa","2021-03-28","diarrhoea_cases",2667
"Mombasa","2021-03-28","stunted_child",774
"Mombasa","2021-04-25","total_dewormed",3103
"Mombasa","2021-04-25","underweight_child",1584
"Mombasa","2021-04-25","acute_malnutrition",130
"Mombasa","2021-04-25","diarrhoea_cases",3909
"Mombasa","2021-04-25","stunted_child",502
"Mombasa","2021-05-30","total_dewormed",3666
"Mombasa","2021-05-30","underweight_child",1376
"Mombasa","2021-05-30","acute_malnutrition",281
"Mombasa","2021-05-30","diarrhoea_cases",5232
"Mombasa","2021-05-30","stunted_child",822
"Mombasa","2021-06-27","total_dewormed",3491
"Mombasa","2021-06-27","underweight_child",1119
"Mombasa","2021-06-27","acute_malnutrition",208
"Mombasa","2021-06-27","diarrhoea_cases",4525
"Mombasa","2021-06-27","stunted_child",881
"Mombasa","2021-08-01","total_dewormed",3013
"Mombasa","2021-08-01","underweight_child",1209
"Mombasa","2021-08-01","acute_malnutrition",115
"Mombasa","2021-08-01","diarrhoea_cases",4311
"Mombasa","2021-08-01","stunted_child",600
"Mombasa","2021-08-29","total_dewormed",3059
"Mombasa","2021-08-29","underweight_child",1263
"Mombasa","2021-08-29","acute_malnutrition",106
"Mombasa","2021-08-29","diarrhoea_cases",3100
"Mombasa","2021-08-29","stunted_child",511
"Mombasa","2021-09-26","total_dewormed",3752
"Mombasa","2021-09-26","underweight_child",1334
"Mombasa","2021-09-26","acute_malnutrition",45
"Mombasa","2021-09-26","diarrhoea_cases",3433
"Mombasa","2021-09-26","stunted_child",508
"Mombasa","2021-10-31","total_dewormed",3751
"Mombasa","2021-10-31","underweight_child",1476
"Mombasa","2021-10-31","acute_malnutrition",235
"Mombasa","2021-10-31","diarrhoea_cases",4103
"Mombasa","2021-10-31","stunted_child",656
"Mombasa","2021-11-28","total_dewormed",3016
"Mombasa","2021-11-28","underweight_child",1079
"Mombasa","2021-11-28","acute_malnutrition",194
"Mombasa","2021-11-28","diarrhoea_cases",3445
"Mombasa","2021-11-28","stunted_child",342
"Muranga","2023-01-01","total_dewormed",4745
"Muranga","2023-01-01","underweight_child",1474
"Muranga","2023-01-01","acute_malnutrition",31
"Muranga","2023-01-01","diarrhoea_cases",2049
"Muranga","2023-01-01","stunted_child",1358
"Muranga","2023-01-29","total_dewormed",5343
"Muranga","2023-01-29","underweight_child",1579
"Muranga","2023-01-29","acute_malnutrition",26
"Muranga","2023-01-29","diarrhoea_cases",2077
"Muranga","2023-01-29","stunted_child",919
"Muranga","2023-02-26","total_dewormed",5294
"Muranga","2023-02-26","underweight_child",1612
"Muranga","2023-02-26","acute_malnutrition",29
"Muranga","2023-02-26","diarrhoea_cases",2232
"Muranga","2023-02-26","stunted_child",884
"Muranga","2023-03-26","total_dewormed",3964
"Muranga","2023-03-26","underweight_child",1164
"Muranga","2023-03-26","acute_malnutrition",26
"Muranga","2023-03-26","diarrhoea_cases",1862
"Muranga","2023-03-26","stunted_child",699
"Muranga","2023-04-30","total_dewormed",8234
"Muranga","2023-04-30","underweight_child",1721
"Muranga","2023-04-30","acute_malnutrition",39
"Muranga","2023-04-30","diarrhoea_cases",2712
"Muranga","2023-04-30","stunted_child",1212
"Muranga","2023-05-28","total_dewormed",4133
"Muranga","2023-05-28","underweight_child",1454
"Muranga","2023-05-28","acute_malnutrition",26
"Muranga","2023-05-28","diarrhoea_cases",1849
"Muranga","2023-05-28","stunted_child",863
"Muranga","2021-12-26","total_dewormed",5022
"Muranga","2021-12-26","underweight_child",1450
"Muranga","2021-12-26","acute_malnutrition",8
"Muranga","2021-12-26","diarrhoea_cases",2120
"Muranga","2021-12-26","stunted_child",775
"Muranga","2022-01-30","total_dewormed",4060
"Muranga","2022-01-30","underweight_child",1488
"Muranga","2022-01-30","acute_malnutrition",13
"Muranga","2022-01-30","diarrhoea_cases",1666
"Muranga","2022-01-30","stunted_child",1199
"Muranga","2022-02-27","total_dewormed",4603
"Muranga","2022-02-27","underweight_child",1679
"Muranga","2022-02-27","acute_malnutrition",20
"Muranga","2022-02-27","diarrhoea_cases",1654
"Muranga","2022-02-27","stunted_child",1095
"Muranga","2022-03-27","total_dewormed",4012
"Muranga","2022-03-27","underweight_child",2583
"Muranga","2022-03-27","acute_malnutrition",16
"Muranga","2022-03-27","diarrhoea_cases",1339
"Muranga","2022-03-27","stunted_child",1526
"Muranga","2022-05-01","total_dewormed",28277
"Muranga","2022-05-01","underweight_child",1417
"Muranga","2022-05-01","acute_malnutrition",20
"Muranga","2022-05-01","diarrhoea_cases",2018
"Muranga","2022-05-01","stunted_child",880
"Muranga","2022-05-29","total_dewormed",8261
"Muranga","2022-05-29","underweight_child",1480
"Muranga","2022-05-29","acute_malnutrition",20
"Muranga","2022-05-29","diarrhoea_cases",1682
"Muranga","2022-05-29","stunted_child",976
"Muranga","2022-06-26","total_dewormed",4151
"Muranga","2022-06-26","underweight_child",1221
"Muranga","2022-06-26","acute_malnutrition",6
"Muranga","2022-06-26","diarrhoea_cases",1462
"Muranga","2022-06-26","stunted_child",779
"Muranga","2022-07-31","total_dewormed",4636
"Muranga","2022-07-31","underweight_child",1415
"Muranga","2022-07-31","acute_malnutrition",12
"Muranga","2022-07-31","diarrhoea_cases",1140
"Muranga","2022-07-31","stunted_child",848
"Muranga","2022-08-28","total_dewormed",4637
"Muranga","2022-08-28","underweight_child",1370
"Muranga","2022-08-28","acute_malnutrition",4
"Muranga","2022-08-28","diarrhoea_cases",1470
"Muranga","2022-08-28","stunted_child",1063
"Muranga","2022-09-25","total_dewormed",5911
"Muranga","2022-09-25","underweight_child",1675
"Muranga","2022-09-25","acute_malnutrition",6
"Muranga","2022-09-25","diarrhoea_cases",2056
"Muranga","2022-09-25","stunted_child",961
"Muranga","2022-10-30","total_dewormed",31893
"Muranga","2022-10-30","underweight_child",1378
"Muranga","2022-10-30","acute_malnutrition",16
"Muranga","2022-10-30","diarrhoea_cases",1891
"Muranga","2022-10-30","stunted_child",851
"Muranga","2022-11-27","total_dewormed",4770
"Muranga","2022-11-27","underweight_child",1182
"Muranga","2022-11-27","acute_malnutrition",20
"Muranga","2022-11-27","diarrhoea_cases",1791
"Muranga","2022-11-27","stunted_child",707
"Muranga","2020-12-27","total_dewormed",4902
"Muranga","2020-12-27","underweight_child",803
"Muranga","2020-12-27","acute_malnutrition",29.2
"Muranga","2020-12-27","diarrhoea_cases",2158
"Muranga","2020-12-27","stunted_child",638
"Muranga","2021-01-31","total_dewormed",5995
"Muranga","2021-01-31","underweight_child",941
"Muranga","2021-01-31","acute_malnutrition",4
"Muranga","2021-01-31","diarrhoea_cases",2143
"Muranga","2021-01-31","stunted_child",606
"Muranga","2021-02-28","total_dewormed",4975
"Muranga","2021-02-28","underweight_child",1690
"Muranga","2021-02-28","acute_malnutrition",6
"Muranga","2021-02-28","diarrhoea_cases",1860
"Muranga","2021-02-28","stunted_child",1084
"Muranga","2021-03-28","total_dewormed",5422
"Muranga","2021-03-28","underweight_child",971
"Muranga","2021-03-28","acute_malnutrition",1
"Muranga","2021-03-28","diarrhoea_cases",1137
"Muranga","2021-03-28","stunted_child",652
"Muranga","2021-04-25","total_dewormed",21263
"Muranga","2021-04-25","underweight_child",1317
"Muranga","2021-04-25","acute_malnutrition",1
"Muranga","2021-04-25","diarrhoea_cases",1423
"Muranga","2021-04-25","stunted_child",568
"Muranga","2021-05-30","total_dewormed",4291
"Muranga","2021-05-30","underweight_child",1302
"Muranga","2021-05-30","acute_malnutrition",1
"Muranga","2021-05-30","diarrhoea_cases",1205
"Muranga","2021-05-30","stunted_child",863
"Muranga","2021-06-27","total_dewormed",4190
"Muranga","2021-06-27","underweight_child",984
"Muranga","2021-06-27","acute_malnutrition",15.4
"Muranga","2021-06-27","diarrhoea_cases",1338
"Muranga","2021-06-27","stunted_child",632
"Muranga","2021-08-01","total_dewormed",4558
"Muranga","2021-08-01","underweight_child",1167
"Muranga","2021-08-01","acute_malnutrition",11.2
"Muranga","2021-08-01","diarrhoea_cases",1612
"Muranga","2021-08-01","stunted_child",773
"Muranga","2021-08-29","total_dewormed",4811
"Muranga","2021-08-29","underweight_child",1199
"Muranga","2021-08-29","acute_malnutrition",16.2
"Muranga","2021-08-29","diarrhoea_cases",1331
"Muranga","2021-08-29","stunted_child",914
"Muranga","2021-09-26","total_dewormed",4483
"Muranga","2021-09-26","underweight_child",1161
"Muranga","2021-09-26","acute_malnutrition",3
"Muranga","2021-09-26","diarrhoea_cases",1460
"Muranga","2021-09-26","stunted_child",737
"Muranga","2021-10-31","total_dewormed",26905
"Muranga","2021-10-31","underweight_child",1767
"Muranga","2021-10-31","acute_malnutrition",21
"Muranga","2021-10-31","diarrhoea_cases",1733
"Muranga","2021-10-31","stunted_child",908
"Muranga","2021-11-28","total_dewormed",5935
"Muranga","2021-11-28","underweight_child",1248
"Muranga","2021-11-28","acute_malnutrition",23
"Muranga","2021-11-28","diarrhoea_cases",1942
"Muranga","2021-11-28","stunted_child",642
"Nairobi","2023-01-01","total_dewormed",19893
"Nairobi","2023-01-01","underweight_child",5664
"Nairobi","2023-01-01","acute_malnutrition",279
"Nairobi","2023-01-01","diarrhoea_cases",9361
"Nairobi","2023-01-01","stunted_child",4132
"Nairobi","2023-01-29","total_dewormed",21133
"Nairobi","2023-01-29","underweight_child",6701
"Nairobi","2023-01-29","acute_malnutrition",358
"Nairobi","2023-01-29","diarrhoea_cases",13516
"Nairobi","2023-01-29","stunted_child",4977
"Nairobi","2023-02-26","total_dewormed",21397
"Nairobi","2023-02-26","underweight_child",6889
"Nairobi","2023-02-26","acute_malnutrition",665
"Nairobi","2023-02-26","diarrhoea_cases",15795
"Nairobi","2023-02-26","stunted_child",3960
"Nairobi","2023-03-26","total_dewormed",25413
"Nairobi","2023-03-26","underweight_child",5675
"Nairobi","2023-03-26","acute_malnutrition",347
"Nairobi","2023-03-26","diarrhoea_cases",11612
"Nairobi","2023-03-26","stunted_child",3462
"Nairobi","2023-04-30","total_dewormed",392800
"Nairobi","2023-04-30","underweight_child",7083
"Nairobi","2023-04-30","acute_malnutrition",480
"Nairobi","2023-04-30","diarrhoea_cases",12844
"Nairobi","2023-04-30","stunted_child",10739
"Nairobi","2023-05-28","total_dewormed",30860
"Nairobi","2023-05-28","underweight_child",6447
"Nairobi","2023-05-28","acute_malnutrition",579
"Nairobi","2023-05-28","diarrhoea_cases",10536
"Nairobi","2023-05-28","stunted_child",4956
"Nairobi","2021-12-26","total_dewormed",29284
"Nairobi","2021-12-26","underweight_child",4942
"Nairobi","2021-12-26","acute_malnutrition",173
"Nairobi","2021-12-26","diarrhoea_cases",9922
"Nairobi","2021-12-26","stunted_child",2898
"Nairobi","2022-01-30","total_dewormed",22157
"Nairobi","2022-01-30","underweight_child",4373
"Nairobi","2022-01-30","acute_malnutrition",327
"Nairobi","2022-01-30","diarrhoea_cases",9891
"Nairobi","2022-01-30","stunted_child",2236
"Nairobi","2022-02-27","total_dewormed",21975
"Nairobi","2022-02-27","underweight_child",5114
"Nairobi","2022-02-27","acute_malnutrition",407
"Nairobi","2022-02-27","diarrhoea_cases",11149
"Nairobi","2022-02-27","stunted_child",2735
"Nairobi","2022-03-27","total_dewormed",19482
"Nairobi","2022-03-27","underweight_child",4461
"Nairobi","2022-03-27","acute_malnutrition",302
"Nairobi","2022-03-27","diarrhoea_cases",10261
"Nairobi","2022-03-27","stunted_child",2578
"Nairobi","2022-05-01","total_dewormed",102975
"Nairobi","2022-05-01","underweight_child",5362
"Nairobi","2022-05-01","acute_malnutrition",202
"Nairobi","2022-05-01","diarrhoea_cases",12355
"Nairobi","2022-05-01","stunted_child",3408
"Nairobi","2022-05-29","total_dewormed",347436
"Nairobi","2022-05-29","underweight_child",5527
"Nairobi","2022-05-29","acute_malnutrition",357
"Nairobi","2022-05-29","diarrhoea_cases",10702
"Nairobi","2022-05-29","stunted_child",3702
"Nairobi","2022-06-26","total_dewormed",18896
"Nairobi","2022-06-26","underweight_child",5159
"Nairobi","2022-06-26","acute_malnutrition",270
"Nairobi","2022-06-26","diarrhoea_cases",6308
"Nairobi","2022-06-26","stunted_child",2570
"Nairobi","2022-07-31","total_dewormed",16350
"Nairobi","2022-07-31","underweight_child",4919
"Nairobi","2022-07-31","acute_malnutrition",205
"Nairobi","2022-07-31","diarrhoea_cases",6769
"Nairobi","2022-07-31","stunted_child",2343
"Nairobi","2022-08-28","total_dewormed",20906
"Nairobi","2022-08-28","underweight_child",5346
"Nairobi","2022-08-28","acute_malnutrition",413
"Nairobi","2022-08-28","diarrhoea_cases",8791
"Nairobi","2022-08-28","stunted_child",3463
"Nairobi","2022-09-25","total_dewormed",30590
"Nairobi","2022-09-25","underweight_child",5154
"Nairobi","2022-09-25","acute_malnutrition",373
"Nairobi","2022-09-25","diarrhoea_cases",11097
"Nairobi","2022-09-25","stunted_child",3789
"Nairobi","2022-10-30","total_dewormed",290543
"Nairobi","2022-10-30","underweight_child",5491
"Nairobi","2022-10-30","acute_malnutrition",349
"Nairobi","2022-10-30","diarrhoea_cases",10510
"Nairobi","2022-10-30","stunted_child",3122
